"price","repair","house_age","dist_to_subway","subway_dist_to_center","agent_offers","subway_offers","rooms","footage","floor","max_floor","first_floor","last_floor","AO","hm"
"9.7",2,20,"1.885","7.662",1,10,1,"38.0",13,15,0,0,"SZAO","panel"
"12.6",1,32,"1.522","7.662",1,8,2,"54.0",7,16,0,0,"SZAO","panel"
"8.5",2,50,"1.559","7.662",205,10,1,"33.0",3,9,0,0,"SZAO","panel"
"10.9",4,18,"2.279","7.662",146,10,1,"38.2",6,22,0,0,"ZAO","panel"
"11.15",1,0,"1.218","7.662",92,12,1,"35.8",12,21,0,0,"SZAO","monolith"
"12.3",2,59,"2.03","7.662",196,8,1,"32.0",1,5,1,0,"SZAO","brick"
"13.5",2,32,"1.522","7.662",218,15,2,"53.8",5,16,0,0,"SZAO","panel"
"11.3",3,61,"1.745","7.662",146,10,2,"42.4",3,5,0,0,"SZAO","block"
"12.6",4,5,"2.427","7.662",218,15,1,"38.0",24,25,0,0,"SZAO","monolith"
"9.55",3,46,"1.45","7.662",21,13,1,"32.0",5,12,0,0,"SZAO","panel"
"15.5",2,6,"2.708","7.662",1,10,2,"56.0",11,16,0,0,"SZAO","monolith"
"16.7",1,1,"1.641","7.662",1,20,1,"51.5",7,31,0,0,"SZAO","monolith"
"16.5",2,6,"2.708","7.662",1,13,2,"56.5",2,16,0,0,"SZAO","monolith"
15,2,36,"1.308","7.662",15,23,2,"58.2",2,17,0,0,"SZAO","block"
"10.9",3,18,"2.279","7.662",2,10,1,"38.0",6,22,0,0,"ZAO","panel"
"10.4",2,60,"2.599","7.662",1,23,2,"44.5",3,5,0,0,"SZAO","block"
"8.95",1,49,"1.866","7.662",1,23,1,"35.0",7,14,0,0,"SZAO","block"
"17.8",3,64,"0.514","7.662",19,23,2,"56.0",4,10,0,0,"SAO","panel"
"9.5",2,60,"0.519","7.662",1,10,2,"44.0",5,5,0,1,"SZAO","brick"
"14.95",4,2,"2.307","7.662",1,23,1,"40.2",9,19,0,0,"SZAO","monolith"
"11.2",2,50,"1.198","7.662",1,22,2,"49.0",12,12,0,1,"SZAO","block"
"8.1",2,54,"1.694","7.662",1,10,1,"31.4",4,5,0,0,"SZAO","block"
"9.6",2,60,"2.886","7.662",62,20,2,"41.4",2,5,0,0,"SZAO","brick"
"17.7",3,64,"0.505","7.662",2,10,2,"57.0",5,10,0,0,"SAO","brick"
"17.7",3,64,"0.505","7.662",1,10,2,"57.0",5,10,0,0,"SAO","brick"
"7.38",3,50,"1.559","7.662",4,13,1,"32.7",1,9,1,0,"SZAO","panel"
15,3,8,"2.269","7.662",1,12,2,"60.0",5,24,0,0,"SZAO","monolith"
"14.839",1,3,"2.317","7.662",19,12,2,"45.1",4,31,0,0,"SZAO","monolith"
"11.25",1,2,"0.623","7.662",15,10,1,"38.0",4,23,0,0,"SZAO","monolith"
"7.68",2,60,"0.739","7.662",22,15,1,"30.6",4,5,0,0,"SZAO","brick"
14,2,23,"2.563","7.662",19,12,2,"57.0",2,22,0,0,"SZAO","panel"
9,2,50,"1.231","7.662",25,23,2,"44.7",1,12,1,0,"SZAO","block"
"7.68",2,60,"0.739","7.662",13,20,1,"30.6",4,5,0,0,"SZAO","brick"
"11.5",2,61,"1.444","7.662",8,12,2,"47.1",4,8,0,0,"SZAO","brick"
"12.5",3,41,"1.235","7.662",3,12,2,"50.1",5,12,0,0,"SZAO","panel"
"7.49",2,52,"1.689","7.662",4,20,1,"32.0",2,9,0,0,"SZAO","block"
13,3,62,"0.846","7.662",1,14,2,"55.0",2,5,0,0,"SZAO","brick"
"9.299999",2,58,"2.002","7.662",3,15,2,"45.3",3,5,0,0,"SZAO","block"
"11.5",4,6,"2.237","7.662",1,23,1,"34.0",3,17,0,0,"SZAO","monolith"
"14.9",4,5,"2.427","7.662",2,8,2,"41.0",19,25,0,0,"SZAO","monolith"
"15.5",2,64,"0.514","7.662",1,13,2,"56.0",8,10,0,0,"SAO","panel"
"13.5",2,59,"2.078","7.662",1,13,2,"46.0",4,5,0,0,"SZAO","block"
"10.9",2,43,"1.607","7.662",4,20,2,"46.2",3,9,0,0,"SZAO","panel"
16,2,6,"2.237","7.662",11,15,2,"64.0",1,13,1,0,"SZAO","monolith"
"15.95",4,8,"2.269","7.662",12,23,2,"66.5",10,24,0,0,"SZAO","block"
"18.5",4,5,"2.548","7.662",2,15,2,"51.0",19,19,0,1,"SZAO","monolith"
"15.5",2,6,"1.606","7.662",1,15,2,"60.0",6,9,0,0,"SZAO","monolith"
"13.04052",1,0,"1.218","7.662",2,13,1,"40.1",6,21,0,0,"SZAO","monolith"
"13.95",4,65,"0.383","7.662",1,23,1,"55.0",6,6,0,1,"SAO","brick"
"12.5",4,5,"2.548","7.662",1,15,1,"35.0",8,25,0,0,"SZAO","monolith"
"8.8",2,48,"1.637","7.662",21,13,2,"42.7",9,9,0,1,"SZAO","panel"
"16.496",3,5,"2.548","7.662",1,15,2,"51.0",2,25,0,0,"SZAO","monolith"
"7.8",2,56,"1.777","7.662",1,23,1,"32.3",9,9,0,1,"SZAO","panel"
"18.2",4,0,"0.834","7.662",1,13,1,"46.0",11,22,0,0,"SZAO","monolith"
"12.3",2,8,"2.269","7.662",1,13,1,"50.0",4,24,0,0,"SZAO","monolith"
18,3,65,"0.627","7.662",1,10,2,"61.1",2,9,0,0,"SAO","brick"
"13.25",3,2,"0.623","7.662",1,12,2,"38.0",14,23,0,0,"SZAO","monolith"
"11.25",1,2,"0.623","7.662",1,13,2,"38.0",10,23,0,0,"SZAO","monolith"
"13.25",2,2,"0.623","7.662",1,15,1,"38.0",14,23,0,0,"SZAO","monolith"
"18.6",1,1,"1.641","7.662",1,8,2,"64.0",2,31,0,0,"SZAO","monolith"
"11.5",1,39,"2.321","7.662",1,8,2,"54.0",8,16,0,0,"ZAO","panel"
10,2,61,"1.791","7.662",1,10,2,"43.5",4,5,0,0,"SZAO","block"
"10.9",2,59,"2.078","7.662",2,20,2,"46.0",1,5,1,0,"SZAO","block"
20,4,2,"0.623","7.662",1,15,2,"59.0",12,23,0,0,"SZAO","monolith"
"12.5",2,8,"2.269","7.662",1,15,2,"40.3",18,24,0,0,"SZAO","monolith"
"17.79",1,0,"0.785","7.662",2,12,2,"70.6",11,22,0,0,"SZAO","monolith"
"12.65",3,5,"2.427","7.662",3,15,1,"37.6",16,25,0,0,"SZAO","monolith"
"12.65",3,5,"2.427","7.662",2,23,2,"37.6",16,25,0,0,"SZAO","monolith"
"15.68",1,0,"1.438","7.662",1,15,2,"62.0",14,21,0,0,"SZAO","monolith"
"9.6",1,60,"2.886","7.662",12,22,2,"42.0",2,5,0,0,"SZAO","brick"
16,2,65,"0.383","7.662",1,15,2,"69.3",3,6,0,0,"SAO","panel"
"11.39",4,62,"0.729","7.662",1,23,1,"36.2",1,5,1,0,"SZAO","brick"
"16.5",3,23,"2.563","7.662",1,23,2,"60.0",19,22,0,0,"SZAO","panel"
"14.3",1,65,"0.399","7.662",1,22,2,"57.7",3,8,0,0,"SAO","brick"
"15.95",3,8,"2.269","7.662",1,14,2,"54.0",11,24,0,0,"SZAO","block"
"10.5",1,0,"1.218","7.662",1,12,1,"37.0",15,21,0,0,"SZAO","monolith"
"5.8",2,59,"2.89","7.662",1,22,1,"32.1",1,9,1,0,"SZAO","panel"
"12.65",4,2,"2.307","7.662",1,13,2,"33.0",3,19,0,0,"SZAO","monolith"
15,4,62,"0.878","7.662",1,10,2,"55.0",2,5,0,0,"SZAO","brick"
11,2,39,"2.047","7.662",1,10,2,"52.0",1,12,1,0,"ZAO","panel"
"16.95",4,0,"0.834","7.662",1,20,2,"48.0",15,22,0,0,"SZAO","monolith"
"16.95",4,0,"0.834","7.662",1,14,2,"48.0",16,22,0,0,"SZAO","monolith"
"12.9",3,65,"0.383","7.662",1,8,1,"54.0",2,6,0,0,"SAO","brick"
12,4,45,"1.284","7.662",1,13,2,"54.0",10,12,0,0,"SZAO","monolith"
"18.5",3,0,"0.834","7.662",2,13,1,"46.7",11,22,0,0,"SZAO","monolith"
"10.4",2,57,"0.957","7.662",1,22,2,"43.0",4,5,0,0,"SZAO","panel"
"10.9",2,59,"2.078","7.662",1,13,2,"45.0",1,5,1,0,"SZAO","block"
"16.1",2,4,"2.917","7.662",1,23,2,"57.8",12,20,0,0,"SZAO","monolith"
"16.87306",1,1,"0.924","7.662",1,20,2,"70.6",8,22,0,0,"SZAO","monolith"
"8.7",4,61,"1.853","7.662",1,22,1,"33.0",5,5,0,1,"SZAO","block"
"12.7",1,1,"0.945","7.662",1,20,1,"46.2",6,22,0,0,"SZAO","monolith"
8,2,5,"2.427","7.662",1,22,1,"31.0",1,25,1,0,"SZAO","monolith"
"11.5",2,62,"0.878","7.662",1,15,2,"52.5",4,5,0,0,"SZAO","brick"
"9.6",2,6,"2.708","7.662",1,23,1,"35.2",4,16,0,0,"SZAO","monolith"
"8.7",2,52,"1.366","7.662",1,22,2,"44.3",1,9,1,0,"SZAO","panel"
"12.2",1,39,"2.047","7.662",1,12,2,"52.2",8,12,0,0,"ZAO","panel"
9,3,57,"1.831","7.662",1,22,2,"39.0",1,9,1,0,"SZAO","block"
18,4,5,"2.427","7.662",1,22,2,"60.0",3,25,0,0,"SZAO","monolith"
14,1,4,"2.247","7.662",1,13,1,"36.0",26,30,0,0,"SZAO","monolith"
"15.7",1,3,"2.317","7.662",1,22,1,"52.0",7,32,0,0,"SZAO","monolith"
19,1,1,"1.641","7.662",1,14,2,"78.0",8,31,0,0,"SZAO","monolith"
"8.57",2,38,"2.475","7.662",1,13,1,"39.1",2,12,0,0,"ZAO","panel"
"17.99",4,1,"1.641","7.662",1,20,1,"45.0",29,29,0,1,"SZAO","monolith"
15,3,5,"2.427","7.662",1,22,2,"51.1",21,25,0,0,"SZAO","monolith"
"17.6",2,66,"0.562","7.662",1,20,2,"70.5",6,8,0,0,"SAO","brick"
"12.85",2,65,"0.383","7.662",1,10,1,"53.8",5,6,0,0,"SAO","brick"
15,3,3,"2.317","7.662",1,15,1,"38.0",4,32,0,0,"SZAO","monolith"
"14.2",3,8,"2.269","7.662",1,20,2,"40.5",8,24,0,0,"SZAO","monolith"
12,3,56,"2.131","7.662",1,13,2,"46.0",3,5,0,0,"SZAO","panel"
"9.499",2,60,"2.599","7.662",1,20,2,"45.5",3,5,0,0,"SZAO","block"
"16.5",4,0,"0.834","7.662",1,23,1,"47.0",7,22,0,0,"SZAO","monolith"
"7.8",2,44,"2.45","7.662",1,15,1,"31.4",8,9,0,0,"SZAO","panel"
"9.4",2,38,"2.396","7.662",1,23,1,"37.1",8,16,0,0,"ZAO","panel"
14,4,8,"2.269","7.662",1,13,1,"40.9",9,24,0,0,"SZAO","monolith"
15,2,61,"1.764","7.662",1,13,2,"44.0",2,5,0,0,"SZAO","block"
"8.948",1,51,"1.697","7.662",1,14,2,"43.0",2,9,0,0,"SZAO","panel"
"16.95",2,8,"2.269","7.662",1,13,2,"60.2",13,24,0,0,"SZAO","monolith"
"15.3",1,2,"0.623","7.662",1,12,2,"58.0",6,23,0,0,"SZAO","monolith"
10,2,58,"0.805","7.662",1,13,2,"46.0",4,5,0,0,"SZAO","panel"
"14.5",3,8,"2.269","7.662",1,23,1,"41.5",19,24,0,0,"SZAO","block"
"13.2",3,39,"2.332","7.662",1,15,2,"52.1",4,12,0,0,"ZAO","panel"
"12.6",4,5,"2.427","7.662",1,23,1,"38.0",24,25,0,0,"SZAO","monolith"
"12.6",2,65,"0.383","7.662",1,23,1,"54.0",4,6,0,0,"SAO","brick"
"13.49",4,4,"2.247","7.662",1,15,1,"35.0",3,30,0,0,"SZAO","monolith"
"7.99",2,58,"0.649","7.662",1,13,1,"31.0",3,5,0,0,"SAO","brick"
"13.2",2,5,"2.427","7.662",1,13,2,"56.0",19,25,0,0,"SZAO","monolith"
"11.5",4,45,"1.271","7.662",1,22,1,"44.0",12,12,0,1,"SZAO","panel"
"15.99",2,8,"2.269","7.662",1,13,2,"66.0",12,24,0,0,"SZAO","monolith"
"11.5",2,8,"2.269","7.662",1,14,1,"50.0",10,24,0,0,"SZAO","monolith"
"15.9",4,5,"2.427","7.662",1,14,2,"51.0",6,25,0,0,"SZAO","monolith"
"9.2",2,61,"1.764","7.662",1,20,2,"45.0",3,5,0,0,"SZAO","block"
"19.3",1,4,"2.247","7.662",1,15,2,"55.9",23,30,0,0,"SZAO","monolith"
"8.18",3,59,"1.886","7.662",1,8,1,"31.0",4,5,0,0,"SZAO","panel"
"8.25",3,59,"1.886","7.662",1,13,1,"31.0",4,5,0,0,"SZAO","panel"
15,4,8,"2.269","7.662",1,13,2,"42.8",9,24,0,0,"SZAO","monolith"
"12.9",3,36,"2.076","7.662",1,12,2,"56.0",2,22,0,0,"ZAO","panel"
"10.2",1,54,"1.147","7.662",1,20,2,"42.3",4,5,0,0,"SZAO","panel"
15,2,61,"1.183","7.662",1,15,2,"55.6",2,5,0,0,"SZAO","brick"
"9.95",2,50,"1.086","7.662",1,14,2,"38.6",9,14,0,0,"SZAO","block"
"18.25",4,0,"0.834","7.662",21,14,1,"47.0",11,22,0,0,"SZAO","monolith"
"12.999",4,8,"2.269","7.662",1,15,1,"43.0",3,12,0,0,"SZAO","block"
18,3,64,"0.505","7.662",2,15,2,"59.0",5,10,0,0,"SAO","brick"
"11.15",1,0,"1.218","7.662",4,22,1,"35.8",12,21,0,0,"SZAO","monolith"
"12.6",1,0,"0.834","7.662",4,22,1,"46.6",6,22,0,0,"SZAO","monolith"
"11.4",1,0,"1.218","7.662",4,22,1,"37.0",12,21,0,0,"SZAO","monolith"
"18.5",3,2,"0.623","7.662",12,15,2,"58.3",8,22,0,0,"SZAO","monolith"
"9.49",2,61,"2.739","7.662",69,22,2,"43.3",1,5,1,0,"SZAO","block"
"11.3",2,4,"0.626","18.804",292,3,1,"46.7",6,12,0,0,"UAO","monolith"
9,2,4,"0.626","18.804",292,3,1,"34.0",3,12,0,0,"UAO","monolith"
"7.8",2,38,"0.56","18.804",2,4,1,"37.6",5,16,0,0,"UAO","panel"
9,2,49,"0.491","18.804",218,3,2,"45.9",2,12,0,0,"UAO","block"
"9.5",1,0,"0.565","18.804",92,3,1,"39.0",9,19,0,0,"UAO","monolith"
"10.3",2,2,"0.438","18.804",92,3,1,"37.0",2,27,0,0,"UAO","monolith"
9,4,4,"0.621","18.804",1,3,1,"35.1",8,13,0,0,"UAO","monolith"
"9.7",2,38,"0.413","18.804",6,3,2,"58.0",5,16,0,0,"UAO","panel"
9,2,49,"0.491","18.804",5,3,2,"46.0",2,12,0,0,"UAO","block"
"15.87",3,4,"0.626","18.804",1,1,2,"70.0",5,12,0,0,"UAO","monolith"
"10.3",3,2,"0.438","18.804",54,3,1,"36.6",2,25,0,0,"UAO","panel"
"10.5",2,37,"0.587","18.804",22,4,2,"52.0",9,16,0,0,"UAO","panel"
"10.5",2,37,"0.587","18.804",3,3,2,"53.0",9,16,0,0,"UAO","panel"
"10.5",1,37,"0.587","18.804",2,3,2,"51.7",9,16,0,0,"UAO","panel"
"13.799",1,0,"0.565","18.804",11,4,2,"66.2",17,22,0,0,"UAO","monolith"
"7.95",2,37,"0.556","18.804",2,4,1,"40.0",8,16,0,0,"UAO","panel"
"10.3",3,2,"0.438","18.804",1,2,1,"36.7",2,27,0,0,"UAO","monolith"
"9.99",1,0,"0.565","18.804",2,3,1,"37.8",17,19,0,0,"UAO","monolith"
"8.1",2,37,"0.556","18.804",1,4,1,"38.8",6,16,0,0,"UAO","panel"
"10.8",3,4,"0.73","18.804",1,3,1,"47.0",5,26,0,0,"UAO","monolith"
"9.147",1,0,"0.565","18.804",1,4,1,"36.4",9,19,0,0,"UAO","monolith"
"11.3",3,4,"0.626","18.804",3,2,1,"47.0",6,13,0,0,"UAO","monolith"
9,3,4,"0.626","18.804",5,4,1,"34.0",3,12,0,0,"UAO","monolith"
"9.2",1,0,"0.565","18.804",5,3,1,"37.0",19,19,0,1,"UAO","monolith"
"8.75",3,58,"0.954","5.771",62,6,1,"35.3",4,9,0,0,"UVAO","brick"
"9.25",3,52,"0.878","5.771",292,5,1,"33.5",8,9,0,0,"CAO","brick"
"11.5",2,62,"0.657","5.771",38,6,2,"59.4",5,5,0,1,"UVAO","brick"
"12.3",4,50,"0.65","5.771",1,6,2,"47.4",3,12,0,0,"UVAO","block"
"16.25",3,0,"0.851","5.771",1,4,2,"60.0",13,21,0,0,"CAO","monolith"
10,2,58,"0.33","5.771",196,5,2,"43.0",5,5,0,1,"UVAO","brick"
"11.25",3,51,"0.596","5.771",196,5,2,"47.4",8,12,0,0,"UVAO","block"
"7.7",2,47,"0.591","5.771",1,5,1,"35.0",6,12,0,0,"UVAO","block"
"9.9",2,58,"0.33","5.771",1,6,2,"44.1",5,5,0,1,"UVAO","brick"
"17.4",4,13,"0.632","5.771",1,2,2,"60.7",13,24,0,0,"CAO","monolith"
"8.55",3,58,"0.954","5.771",13,4,1,"36.0",5,9,0,0,"UVAO","brick"
"14.5",3,13,"0.632","5.771",1,4,2,"55.0",8,25,0,0,"CAO","monolith"
15,1,13,"0.632","5.771",1,5,2,"58.4",2,24,0,0,"CAO","monolith"
"7.7",2,58,"0.954","5.771",30,3,1,"33.7",9,9,0,1,"UVAO","brick"
"7.55",2,57,"0.115","5.771",1,5,1,"32.0",5,9,0,0,"UVAO","brick"
"11.4",2,13,"0.632","5.771",1,3,1,"38.0",6,24,0,0,"CAO","monolith"
"7.5",2,62,"0.765","5.771",6,1,1,"38.1",3,4,0,0,"UVAO","brick"
"9.25",3,52,"0.878","5.771",7,6,1,"33.5",8,9,0,0,"CAO","brick"
"10.195",2,49,"0.597","5.771",1,4,2,"45.0",3,9,0,0,"UVAO","brick"
"9.1",2,56,"0.132","5.771",1,3,2,"36.0",7,10,0,0,"UVAO","brick"
"9.1",2,56,"0.132","5.771",1,5,2,"36.0",7,10,0,0,"UVAO","brick"
"8.6",3,56,"0.132","5.771",2,6,2,"36.0",7,10,0,0,"UVAO","brick"
"8.6",3,56,"0.132","5.771",2,6,2,"36.0",7,10,0,0,"UVAO","brick"
"9.2",3,53,"0.21","5.771",2,5,2,"38.7",11,12,0,0,"UVAO","brick"
10,2,58,"0.33","5.771",12,4,2,"43.0",5,5,0,1,"UVAO","brick"
"15.5",4,4,"0.929","5.771",1,6,2,"41.0",7,11,0,0,"CAO","monolith"
"12.3",4,62,"0.494","5.771",1,4,2,"60.0",5,5,0,1,"UVAO","brick"
"12.3",4,62,"0.494","5.771",1,4,2,"67.0",5,5,0,1,"UVAO","brick"
"12.3",3,13,"0.632","5.771",1,3,1,"40.0",20,24,0,0,"CAO","monolith"
"7.6",2,38,"0.612","5.771",1,6,1,"35.0",4,16,0,0,"UVAO","panel"
"8.5",2,59,"0.146","5.771",1,6,2,"41.0",2,5,0,0,"UVAO","brick"
"8.3",2,59,"0.146","5.771",1,6,2,"41.0",2,5,0,0,"UVAO","brick"
"9.5",4,57,"0.956","5.771",1,3,1,"37.0",5,9,0,0,"UVAO","brick"
"8.8",2,38,"0.403","5.771",1,5,1,"38.0",10,16,0,0,"UVAO","panel"
"7.8",2,50,"0.703","5.771",1,6,1,"36.0",12,12,0,1,"UVAO","block"
"11.5",3,38,"0.403","5.771",1,3,2,"52.0",9,16,0,0,"UVAO","panel"
"12.5",3,34,"0.591","5.771",1,4,2,"56.0",9,16,0,0,"UVAO","block"
"7.5",2,51,"0.222","5.771",1,5,1,"35.2",2,12,0,0,"UVAO","brick"
"8.6",2,55,"0.613","5.771",1,2,2,"43.1",5,5,0,1,"UVAO","brick"
"12.05",2,60,"1.006","2.821",292,2,2,"42.6",5,5,0,1,"CAO","brick"
"11.89",3,60,"1.006","2.821",218,3,2,"42.6",5,5,0,1,"CAO","brick"
"13.5",4,60,"1.006","2.821",196,3,2,"40.5",5,5,0,1,"CAO","brick"
"14.5",2,93,"0.719","2.821",1,2,2,"64.5",3,7,0,0,"CAO","brick"
"14.7",2,90,"0.205","2.821",15,3,2,"58.0",4,8,0,0,"CAO","brick"
"13.4999",3,60,"1.006","2.821",24,1,2,"43.0",5,5,0,1,"CAO","brick"
"12.9",2,106,"0.935","2.821",15,1,1,"33.3",2,5,0,0,"CAO","brick"
"12.5",2,106,"0.935","2.821",22,1,1,"33.3",2,5,0,0,"CAO","brick"
17,2,68,"0.248","2.821",1,1,2,"65.0",3,8,0,0,"CAO","brick"
"14.2",2,88,"0.166","2.821",19,2,2,"43.0",1,5,1,0,"CAO","brick"
"13.5",2,55,"0.403","2.821",3,2,2,"47.5",10,12,0,0,"CAO","panel"
"13.9",2,87,"0.757","2.821",1,3,2,"45.0",5,5,0,1,"CAO","monolith"
15,3,40,"0.943","2.821",1,1,2,"50.3",2,14,0,0,"CAO","brick"
19,1,106,"0.935","2.821",1,1,2,"50.0",1,5,1,0,"CAO","brick"
13,2,56,"0.691","2.821",1,3,1,"33.8",2,12,0,0,"CAO","brick"
"12.5",3,47,"0.397","10.096",292,8,2,"52.0",5,9,0,0,"UVAO","panel"
"10.25",2,47,"0.722","10.096",292,8,2,"47.0",7,9,0,0,"UVAO","panel"
"8.1",2,57,"0.665","10.096",99,3,1,"38.9",6,8,0,0,"UVAO","brick"
"6.95",2,51,"0.646","10.096",205,6,1,"33.0",3,9,0,0,"UVAO","panel"
"11.3",3,54,"1.062","10.096",146,2,2,"44.2",4,12,0,0,"UVAO","block"
"7.35",3,51,"0.335","10.096",196,6,1,"32.3",3,9,0,0,"UVAO","panel"
"10.2",3,47,"0.722","10.096",196,6,2,"47.0",7,9,0,0,"UVAO","panel"
"12.5",2,31,"0.783","10.096",92,7,2,"57.8",1,22,1,0,"UVAO","panel"
"12.5",1,38,"1.776","10.096",5,4,2,"54.0",5,12,0,0,"UAO","panel"
"8.3",2,2,"0.887","10.096",3,6,1,"34.7",4,9,0,0,"UVAO","panel"
"8.3",2,2,"0.887","10.096",1,8,1,"35.1",7,9,0,0,"UVAO","brick"
"11.8",2,19,"0.783","10.096",2,6,1,"50.2",21,25,0,0,"UVAO","panel"
"7.345",3,51,"0.335","10.096",17,3,1,"33.0",3,9,0,0,"UVAO","panel"
"7.5",3,51,"0.335","10.096",6,6,1,"32.3",3,9,0,0,"UVAO","panel"
"8.245",3,51,"0.646","10.096",10,8,2,"44.0",1,9,1,0,"UVAO","panel"
"12.5",3,47,"0.397","10.096",2,8,2,"52.0",5,9,0,0,"UVAO","panel"
"8.4",3,46,"0.606","10.096",2,2,1,"33.0",2,9,0,0,"UVAO","panel"
"8.199",2,38,"1.776","10.096",4,6,1,"38.4",8,14,0,0,"UAO","panel"
"12.5",3,47,"0.397","10.096",2,4,2,"52.0",5,9,0,0,"UVAO","panel"
"6.95",2,51,"0.646","10.096",11,6,1,"33.0",3,9,0,0,"UVAO","panel"
"12.5",3,47,"0.397","10.096",2,9,2,"52.0",5,9,0,0,"UVAO","panel"
"10.25",3,47,"0.722","10.096",5,2,2,"47.0",7,9,0,0,"UVAO","panel"
"7.2",3,51,"0.405","10.096",6,8,1,"32.9",9,9,0,1,"UVAO","panel"
"12.5",3,47,"0.397","10.096",9,7,2,"52.0",5,9,0,0,"UVAO","panel"
10,2,32,"0.709","10.096",1,6,2,"52.0",10,17,0,0,"UVAO","panel"
"6.95",2,51,"0.345","10.096",1,6,1,"32.0",5,9,0,0,"UVAO","panel"
12,3,32,"0.533","10.096",1,2,2,"60.0",6,17,0,0,"UVAO","panel"
"8.75",2,32,"0.709","10.096",1,8,1,"38.0",5,17,0,0,"UVAO","panel"
"10.6",2,62,"1.038","10.096",1,7,2,"60.0",4,5,0,0,"UVAO","brick"
"7.15",2,51,"0.288","10.096",2,8,1,"34.0",9,9,0,1,"UVAO","panel"
12,3,31,"0.783","10.096",1,6,2,"58.0",22,22,0,1,"UVAO","panel"
9,3,55,"0.972","10.096",4,7,2,"46.0",5,9,0,0,"UVAO","panel"
"13.1",2,34,"1.515","10.096",1,6,2,"56.0",19,22,0,0,"UAO","panel"
"15.6",3,19,"0.783","10.096",1,8,2,"74.0",2,25,0,0,"UVAO","panel"
"9.3",2,44,"1.026","10.096",4,7,2,"45.0",5,9,0,0,"UVAO","panel"
"12.48",3,47,"0.397","10.096",5,6,2,"52.0",5,9,0,0,"UVAO","panel"
"8.32",2,57,"0.665","10.096",3,6,1,"40.5",6,8,0,0,"UVAO","brick"
"12.5",3,47,"0.397","10.096",11,8,2,"52.0",5,9,0,0,"UVAO","panel"
"14.5",2,14,"0.936","10.096",1,7,2,"69.9",13,17,0,0,"UVAO","panel"
"7.4",4,51,"0.405","10.096",1,9,1,"32.8",6,9,0,0,"UVAO","panel"
"8.15",2,46,"0.606","10.096",2,9,1,"32.6",9,9,0,1,"UVAO","panel"
"8.3",2,51,"0.618","10.096",2,9,1,"33.0",9,9,0,1,"UVAO","panel"
"7.8",3,46,"0.702","10.096",1,8,1,"36.0",8,12,0,0,"UVAO","block"
"8.5",2,38,"1.533","10.096",1,9,1,"38.0",1,16,1,0,"UAO","panel"
"7.75",3,51,"0.07","10.096",1,9,1,"32.6",5,9,0,0,"UVAO","panel"
10,1,42,"0.607","10.096",1,2,2,"49.8",5,12,0,0,"UVAO","brick"
"7.3",2,51,"0.288","10.096",1,9,1,"36.4",1,9,1,0,"UVAO","panel"
9,3,38,"1.533","10.096",1,9,1,"38.5",5,16,0,0,"UAO","panel"
"11.3",2,61,"1.085","10.096",2,2,2,"53.3",4,5,0,0,"UVAO","brick"
"8.45",2,51,"0.618","10.096",1,7,1,"32.4",5,9,0,0,"UVAO","panel"
"8.3",2,51,"0.646","10.096",1,3,1,"33.0",9,9,0,1,"UVAO","panel"
"8.5",2,55,"0.789","10.096",1,6,2,"44.0",5,9,0,0,"UVAO","brick"
10,2,45,"0.79","10.096",2,8,2,"50.0",12,12,0,1,"UVAO","brick"
"7.49",2,51,"0.345","10.096",1,6,1,"33.0",1,9,1,0,"UVAO","panel"
"10.4",2,38,"1.776","10.096",1,6,2,"51.3",1,12,1,0,"UAO","panel"
"8.55",3,36,"0.458","10.096",1,9,1,"38.8",8,10,0,0,"UVAO","panel"
"10.3",4,38,"1.533","10.096",1,4,1,"36.5",12,16,0,0,"UAO","panel"
"8.3",3,2,"0.887","10.096",45,8,1,"35.0",8,9,0,0,"UVAO","brick"
"12.5",3,47,"0.397","10.096",45,8,2,"52.0",5,9,0,0,"UVAO","panel"
"8.2",3,2,"0.887","10.096",45,8,1,"34.0",4,9,0,0,"UVAO","brick"
"10.2",2,47,"0.722","10.096",11,4,2,"47.0",7,9,0,0,"UVAO","panel"
"12.5",3,47,"0.397","10.096",3,6,2,"52.0",5,9,0,0,"UVAO","panel"
"12.5",3,47,"0.397","10.096",10,8,2,"52.0",5,9,0,0,"UVAO","panel"
"7.7",3,38,"2.048","17.605",65,5,1,"36.6",7,16,0,0,"SAO","panel"
"8.6",2,14,"0.78","17.605",65,5,1,"42.5",6,19,0,0,"SVAO","monolith"
"9.98",3,16,"2.055","17.605",1,3,2,"62.5",8,22,0,0,"SAO","monolith"
"7.6",3,12,"1.105","17.605",1,1,1,"38.0",16,17,0,0,"SVAO","panel"
"7.8",3,14,"1.41","17.605",2,3,1,"38.0",4,14,0,0,"SVAO","panel"
"8.6",3,14,"0.78","17.605",40,3,1,"42.5",6,19,0,0,"SVAO","monolith"
"8.5",3,36,"1.767","17.605",1,5,2,"50.0",1,14,1,0,"SAO","panel"
11,3,13,"1.105","17.605",18,6,2,"57.2",22,22,0,1,"SVAO","panel"
11,3,13,"1.105","17.605",11,5,2,"57.2",22,22,0,1,"SVAO","panel"
"6.7",1,36,"1.992","17.605",11,5,1,"39.0",1,14,1,0,"SAO","panel"
"10.645",3,15,"0.776","17.605",2,3,2,"53.4",6,17,0,0,"SVAO","brick"
